,pl_orbper,pl_rade,pl_tranmid,pl_trandep,st_teff,st_rad,st_logg,ra,dec,target
8690,3.495457889,84.49,2454965.083941,114620.0,8529.0,1.558,4.249,294.07187,38.426922,0
8691,5.8229815,1.36,2454966.999,281.6,5704.0,0.804,4.575,294.87256,38.43446,1
8692,4.01668015,22.11,2454967.240703,38007.0,5448.0,0.794,4.497,286.45258,38.538342,0
8693,1.89134156,0.99,2454965.6518,68.4,6387.0,1.105,4.41,289.79056,38.52906,0
8694,2.881100027,446.29,2454967.238752,662830.0,8104.0,3.369,3.675,290.47125,38.528561,0
8695,0.806277023,0.89,2454964.78567,70.8,6122.0,0.996,4.471,290.81723,38.53912,0
8696,0.513482156,0.83,2454964.75477,91.6,5495.0,0.882,4.495,292.64017,38.513569,0
8697,225.66716,1.94,2455028.6621,342.9,6363.0,1.035,4.444,298.21509,39.955101,0
8698,4.24748886,1.01,2454965.0562,121.0,5807.0,0.922,4.524,298.38226,39.913521,0
8699,1.000012952,2.12,2454964.7614,36.0,5176.0,3.605,3.534,298.47495,39.92321,0
8700,0.878803439,51.97,2454965.267269,410720.0,4524.0,0.737,4.566,283.61157,40.05624,0
8701,1.560158562,45.91,2454965.368518,240160.0,4926.0,0.749,4.548,286.65768,40.02726,0
8702,34.188302705,74.5,2454965.1423013,118440.0,5757.0,1.345,4.134,288.3205,40.000523,0
8703,8.65303996,1.88,2454969.66798,497.0,5301.0,0.84,4.528,289.08063,40.026791,0
8704,8.65311903,0.85,2454967.30128,206.8,3929.0,0.55,4.705,289.08875,40.018162,0
8705,12.4253812,1.14,2454974.5493,115.3,5925.0,1.066,4.412,297.57599,40.61364,0
8706,12.42555999,4.72,2454966.96829,2964.8,4922.0,0.704,4.576,297.62177,40.604099,0
8707,12.4257442,8.43,2454974.52382,936.0,8691.0,2.193,4.072,297.64334,40.62252,0
8708,12.4254241,2.17,2454974.5418,378.9,5853.0,0.895,4.529,297.66238,40.68774,0
8709,2.991884392,40.11,2454967.175892,123880.0,6596.0,1.094,4.4,298.57382,40.676601,0
8710,1.795273026,55.26,2454964.870391,125420.0,6363.0,1.012,4.456,299.38046,40.694759,0
8711,0.755109271,0.47,2454964.81838,23.2,5606.0,0.962,4.39,284.32294,40.71521,0
8712,0.755101141,0.19,2454964.8211,76.7,3256.0,0.207,5.071,284.33002,40.736401,0
8713,1.75251585,1.02,2454965.7544,125.9,5952.0,0.844,4.554,299.16608,41.863049,0
8714,1.752450163,0.79,2454965.8015023,55.5,5779.0,0.99,4.364,299.16617,41.861912,0
8715,8.27923132,1.08,2454966.81711,164.9,5631.0,0.847,4.557,291.42236,41.978939,0
8716,2.212877035,69.18,2454965.682428,376200.0,6153.0,1.0,4.405,291.52811,41.915958,0
8717,0.845097627,0.78,2454965.12136,86.5,5252.0,0.783,4.593,291.79865,41.963551,0
8718,17.445640466,63.46,2454968.7462627,334160.0,5759.0,0.945,4.481,291.92892,41.956371,0
8719,14.313157391,34.98,2454971.2205171,21567.0,5750.0,2.379,3.703,292.08383,41.915031,0
8720,0.676990194,37.5,2454964.8017098,20506.0,5813.0,0.816,4.568,294.58789,41.914261,0
8721,0.515875396,7.22,2454964.7013,1773.0,7229.0,1.38,4.278,294.67725,41.90464,0
8722,2.83401711,0.93,2454966.5005,84.2,6247.0,1.002,4.458,291.56744,42.856178,0
8723,0.566803996,0.64,2454964.80782,141.6,4373.0,0.544,4.722,291.58347,42.830051,0
8724,0.56681118,,2454964.7883893,,,,,291.58682,42.890133,0
8725,0.566799927,0.77,2454964.83464,145.1,5092.0,0.645,4.671,291.64725,42.861191,0
8726,0.566786121,0.79,2454964.8363,81.8,5603.0,0.846,4.556,291.68314,42.884411,0
8727,0.56679797,0.65,2454964.841,72.6,5230.0,0.777,4.594,291.77713,42.845871,0
8728,0.566802891,1.29,2454964.79487,49.2,6487.0,1.748,4.08,292.91879,42.850082,0
8729,0.576732089,0.43,2454965.07378,35.4,4524.0,0.717,4.576,280.77686,42.924541,1
8730,1.01884975,0.47,2454965.0857,30.9,6068.0,0.829,4.568,296.06284,44.018822,0
8731,10.9279755,0.81,2454972.9174,71.5,6045.0,0.955,4.494,296.56937,44.01722,1
8732,32.440339204,44.56,2454975.2555263,287600.0,5081.0,0.696,4.578,297.3703,44.09877,0
8733,0.552141897,10.04,2454964.77199,105.6,5952.0,0.904,4.486,299.71408,44.037189,0
8734,2.62387291,74.23,2454967.0049825,232470.0,6728.0,1.46,4.206,299.82968,44.040359,0
8735,0.75509861,60.74,2454964.962107,60334.0,6038.0,1.213,4.206,300.5683,44.029549,0
8736,3.671661096,105.82,2454965.0909174,129240.0,7343.0,1.94,4.02,300.63577,44.053398,0
8737,22.673145675,30.92,2454971.145641,65411.0,5619.0,1.153,4.269,281.0105,44.15377,0
8738,0.50948306,1.22,2454965.0386,74.6,6344.0,1.39,4.091,298.87738,45.203979,0
8739,17.329965871,42.58,2454975.727156,252720.0,5079.0,0.683,4.588,282.76163,45.398521,0
8740,1.890227354,42.05,2454964.678589,112260.0,5356.0,0.78,4.589,285.03131,45.380451,0
8741,1.387206724,103.41,2454965.8469146,151430.0,7207.0,1.894,4.06,286.00845,45.35603,0
8742,1.38718209,0.68,2454965.8579,45.5,6122.0,0.996,4.471,286.0213,45.343681,0
8743,35.026564845,34.88,2454993.6019871,120250.0,5546.0,0.81,4.575,292.87848,45.344372,0
8744,7.918267,0.93,2454967.1991,83.7,5966.0,1.016,4.418,293.20148,45.354691,1
8745,3.138580493,59.24,2454965.330622,233340.0,5593.0,1.083,4.311,294.47293,45.389721,0
8746,9.26147679,,2454968.1085808,,,,,297.61273,46.738949,0
8747,581.0723,161858.0,2455204.0249,1364.2,5026.0,16.891,2.504,297.62296,46.75386,0
8748,10.2170589,1.17,2454972.1299,121.3,6211.0,1.054,4.384,298.54852,46.756641,1
8749,3.50474265,200.24,2454966.319536,88625.0,7624.0,3.682,3.622,299.58655,46.765541,0
8750,2.14344093,28.69,2454966.497247,133320.0,4817.0,0.7,4.624,299.68179,46.735352,0
8751,86.95432088,,2455020.7282221,,,,,280.99176,46.88937,1
8752,9.058487716,20.51,2454970.3378842,127970.0,4340.0,0.573,4.671,282.54208,46.856628,0
8753,2.856085147,88.52,2454966.39298,173840.0,6604.0,1.526,4.178,284.06732,46.809582,0
8754,0.876941133,0.85,2454965.26899,73.5,6018.0,0.975,4.485,294.21442,48.258179,0
8755,39.238141571,90.93,2454981.651652,439210.0,6599.0,1.234,4.35,285.97623,48.320782,0
8756,53.7406575,25.44,2455042.294733,116720.0,5288.0,0.737,4.577,292.21005,48.315643,0
8757,7.436016459,31.39,2454969.518226,106530.0,6214.0,0.933,4.501,293.34525,48.382301,0
8758,0.750737313,0.48,2454964.82143,38.8,5151.0,0.761,4.602,293.82587,48.34436,0
8759,27.5837778,11.03,2454975.9808,202.5,5092.0,7.913,2.945,296.84967,48.323318,1
8760,14.361021578,45.9,2454971.842986,459880.0,5229.0,0.668,4.607,298.34381,48.335892,0
8761,2.570431263,50.18,2454966.189517,76826.0,6244.0,0.971,4.473,298.74158,48.326962,0
8762,6.64024496,74.4,2454965.775862,224330.0,6085.0,1.215,4.293,286.61066,48.479729,0
8763,14.844240386,28.97,2454967.2337694,83412.0,6161.0,0.988,4.367,287.57361,50.99873,0
8764,4.42158021,188.89,2454967.395447,61032.0,8026.0,3.461,3.65,296.49069,50.905861,0
8765,25.321698729,56.62,2454972.687525,119590.0,6109.0,1.029,4.455,288.40378,51.073761,0
8766,3.14735789,3.45,2454966.3871,51.8,5189.0,4.93,3.352,289.82199,51.063492,1
8767,37.878483588,46.42,2454971.128618,222230.0,5985.0,0.758,4.603,291.11057,51.058929,0
8768,10.116144515,17.21,2454972.9824969,58144.0,4717.0,0.519,4.737,288.51062,51.162472,0
8769,0.684496369,1.12,2454964.92125,28.4,5800.0,2.053,3.866,289.5249,51.172005,0
8770,1.953285321,151.56,2454966.1432,1520.3,6450.0,3.928,3.501,289.57025,51.125702,0
8771,1.012174295,114.4,2454964.90835,323030.0,6987.0,1.716,4.096,294.10941,44.691078,0
8772,2.61090223,1.8,2454966.25501,222.5,5514.0,1.071,4.345,299.16953,43.44109,1
8773,17.6637979,2.98,2454977.239,67.9,5734.0,3.405,3.591,293.57394,45.384541,1
8774,4.02664625,0.68,2454967.3954,30.0,6187.0,1.238,4.341,290.02591,48.335949,1
8775,5.1777226,0.63,2454966.5044,41.7,5854.0,0.979,4.469,289.68671,41.588928,1
8776,9.48814747,0.73,2454972.17907,47.9,5680.0,1.016,4.414,288.53082,40.942299,1
8777,5.06993245,0.92,2454968.836,93.6,5957.0,0.937,4.506,296.23282,42.47279,1
8778,346.36642,1.57,2455198.2864,148.2,6327.0,1.259,4.276,291.74017,38.014912,0
8779,0.51554111,,2454964.6708765,,,,,281.55936,42.520489,0
8780,0.892061734,46.75,2454964.815603,75590.0,5561.0,0.855,4.512,295.14029,38.597542,0
8781,3.471399214,89.62,2454966.7510303,92285.0,6026.0,1.689,4.101,290.85925,38.633808,0
8782,4.176929219,31.35,2454966.197382,70355.0,5462.0,0.708,4.628,291.05762,38.64534,0
8783,6.3762199,,2454967.9584,,,,,291.44281,38.623581,0
8784,9.78184193,,2454965.3447759,,,,,291.70047,38.695129,1
8785,8.1770751,0.83,2454969.8217,44.3,6501.0,1.209,4.281,292.10071,38.61499,1
8786,569.45051,1.96,2454976.4648,425.4,6117.0,0.947,4.496,292.47549,38.691311,1
8787,0.823014905,22.17,2454965.160787,850.5,4975.0,0.724,4.614,294.47253,38.67551,0
8788,0.796815149,10.23,2454964.9743416,55.9,4897.0,13.499,2.464,289.7692,40.021091,0
8789,26.951237675,146.33,2454983.923211,86749.0,6675.0,2.747,3.748,293.82971,40.031189,0
8790,18.11208877,96.62,2454967.713916,116630.0,7323.0,1.722,4.167,294.24017,40.00745,0
8791,4.84505985,1.54,2454967.94868,298.4,4337.0,0.714,4.581,295.79138,40.01236,1
8792,4.408295716,35.68,2454967.280413,37964.0,5496.0,0.743,4.607,295.98352,40.061661,0
8793,8.665259912,82.42,2454965.216249,1840.6,6071.0,2.389,3.796,297.38254,40.02417,0
8794,4.726086185,41.38,2454965.9230889,181820.0,5873.0,0.863,4.547,297.61514,40.06081,0
8795,8.643550046,38.21,2454972.8333977,67299.0,5679.0,0.747,4.605,297.85007,40.068722,0
8796,623.70774,1.81,2455136.3588,250.9,6626.0,1.132,4.347,294.95258,44.207909,1
8797,1.51945182,0.5,2454965.5975,13.7,6168.0,1.307,4.25,290.4678,40.754238,0
8798,0.759755409,0.91,2454964.79602,70.0,6090.0,1.071,4.447,290.49057,40.722191,0
8799,5.082523739,61.88,2454965.9614122,276280.0,6507.0,1.145,4.343,290.92267,40.777359,0
8800,1.02547271,0.94,2454964.6002,27.0,6862.0,1.712,4.114,292.11362,40.792179,0
8801,1.025465924,106.84,2454964.6091403,152680.0,6700.0,1.883,4.041,292.18344,40.707241,0
8802,74.985292949,49.22,2454979.1390004,105350.0,5955.0,0.91,4.52,292.34787,40.733101,0
8803,10.95210361,,2454965.6922455,,,,,296.82327,40.757229,1
8804,25.762056721,74.87,2454972.7346639,447720.0,5539.0,1.027,4.393,296.98712,40.77536,0
8805,2.70581614,0.69,2454965.53726,46.9,5992.0,0.961,4.42,299.11465,40.748619,1
8806,1.195516859,75.54,2454965.302869,513810.0,5780.0,1.0,4.438,297.54327,41.951748,0
8807,1.995728294,45.2,2454965.839699,251880.0,5807.0,0.861,4.455,297.81381,41.963051,0
8808,10.768391927,52.8,2454970.679347,107380.0,5226.0,1.643,3.97,298.54251,41.953201,0
8809,3.84615171,1.14,2454966.3817,137.1,6106.0,0.966,4.487,299.07507,41.94223,1
8810,0.733724504,0.96,2454965.02461,45.9,6175.0,1.405,4.099,283.72507,42.027374,0
8811,1.28940823,2.48,2454965.0764,32.1,5826.0,4.189,3.465,283.77316,42.070862,1
8812,498.27269,2.12,2454979.1528,534.0,5618.0,0.932,4.514,286.60938,42.063229,1
8813,5.08840787,55.3,2454967.3553111,386680.0,5618.0,0.791,4.583,287.04648,42.000519,0
8814,18.527824075,64.66,2454972.2576071,76231.0,6154.0,2.321,3.793,287.67276,42.059158,0
8815,12.155241119,34.62,2454966.7671874,85532.0,5761.0,0.932,4.413,281.49689,42.906078,0
8816,11.0495766,0.83,2454971.535,102.8,5533.0,0.819,4.505,285.50293,42.911789,1
8817,4.48559215,0.95,2454968.43172,2265.0,3236.0,0.193,5.097,287.5264,42.912899,2
8818,0.566789763,0.4,2454964.81846,25.4,5799.0,0.758,4.6,291.70813,42.96941,0
8819,0.566811926,0.91,2454964.79708,82.6,6165.0,0.942,4.474,291.74191,42.958309,0
8820,2.525386934,67.24,2454966.913493,124880.0,6826.0,1.233,4.337,292.62149,42.92197,0
8821,0.566801506,0.62,2454964.7969,29.5,6398.0,1.111,4.358,292.79962,42.99033,0
8822,0.566803738,1.13,2454964.79343,100.6,6300.0,1.057,4.404,292.80829,42.976021,0
8823,1.69421771,0.74,2454965.006,91.1,5402.0,0.717,4.591,281.56042,44.184818,0
8824,13.8086331,1.09,2454974.604,207.1,5515.0,0.761,4.568,289.62292,44.104431,1
